application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
TRN-02212,2022-2023 (Training),47,91151,7365,84,7,0,Salaried,M,Malay,27,0.0115,0.8634,1,0
TRN-02213,2022-2023 (Training),48,32427,77204,12,23,2,Salaried,M,Chinese,21,2.3809,0.7052,1,1
TRN-02214,2022-2023 (Training),58,31692,141072,24,202,4,Salaried,M,Chinese,7,2.2257,0.593,1,0
TRN-02215,2022-2023 (Training),25,8976,62072,84,166,0,Contract,M,Chinese,23,0.9879,0.7185,1,0
TRN-02216,2022-2023 (Training),45,35158,57499,48,32,0,Contract,F,Chinese,6,0.4089,0.6604,1,0
TRN-02217,2022-2023 (Training),40,107498,74211,84,41,4,Salaried,F,Chinese,11,0.0986,0.7876,1,0
TRN-02218,2022-2023 (Training),57,14138,148979,60,142,1,Salaried,F,Chinese,15,2.1075,0.6963,1,0
TRN-02219,2022-2023 (Training),60,27690,90220,48,195,0,Contract,M,Chinese,26,0.8146,0.7661,1,0
TRN-02220,2022-2023 (Training),31,63795,98847,36,192,0,Salaried,F,Chinese,22,0.5165,0.7783,1,0
TRN-02221,2022-2023 (Training),46,12747,114459,48,159,3,Contract,F,Chinese,11,2.2448,0.8032,1,0
TRN-02222,2022-2023 (Training),39,36083,82755,84,138,1,Salaried,M,Chinese,7,0.3276,0.9826,1,0
TRN-02223,2022-2023 (Training),40,97199,73783,48,93,0,Salaried,M,Malay,15,0.1898,0.9023,1,0
TRN-02224,2022-2023 (Training),57,167011,132851,60,36,4,Self-Employed,F,Chinese,16,0.1591,0.7684,1,0
TRN-02225,2022-2023 (Training),31,58346,11472,84,146,2,Salaried,F,Chinese,8,0.0281,0.9748,1,0
TRN-02226,2022-2023 (Training),54,28116,108152,60,178,4,Self-Employed,F,Chinese,5,0.7693,0.622,1,0
TRN-02227,2022-2023 (Training),26,27554,144334,48,227,1,Salaried,F,Other,17,1.3096,0.8395,1,1
TRN-02228,2022-2023 (Training),56,53473,147138,60,33,3,Self-Employed,M,Chinese,23,0.5503,0.6244,1,1
TRN-02229,2022-2023 (Training),65,58022,12008,48,198,3,Salaried,M,Chinese,2,0.0517,0.9136,1,0
TRN-02230,2022-2023 (Training),55,149455,92851,24,187,3,Salaried,M,Chinese,27,0.3106,0.9805,1,0
TRN-02231,2022-2023 (Training),54,87770,85799,48,236,4,Self-Employed,F,Chinese,21,0.2444,0.6354,1,0
TRN-02232,2022-2023 (Training),42,51558,21238,12,211,2,Salaried,F,Chinese,7,0.4119,0.8727,1,0
TRN-02233,2022-2023 (Training),38,40089,22153,60,52,2,Self-Employed,M,Chinese,23,0.1105,0.9079,1,0
TRN-02234,2022-2023 (Training),43,299187,64353,60,139,0,Contract,F,Chinese,25,0.043,0.8319,1,0
TRN-02235,2022-2023 (Training),58,71393,57092,36,189,2,Self-Employed,M,Chinese,21,0.2666,0.8198,1,0
TRN-02236,2022-2023 (Training),36,32818,54104,36,95,2,Self-Employed,M,Indian,6,0.5495,0.6159,1,1
TRN-02237,2022-2023 (Training),56,42839,33887,12,193,0,Self-Employed,F,Chinese,26,0.791,0.6159,1,1
TRN-02238,2022-2023 (Training),49,28955,9355,60,213,4,Salaried,F,Chinese,12,0.0646,0.9624,1,0
TRN-02239,2022-2023 (Training),28,11582,38701,60,104,4,Contract,M,Malay,16,0.6683,0.5184,1,0
TRN-02240,2022-2023 (Training),53,59135,76442,36,47,1,Salaried,M,Chinese,11,0.4309,0.7728,1,0
TRN-02241,2022-2023 (Training),32,142838,17279,36,39,4,Self-Employed,M,Indian,22,0.0403,0.6379,1,0
TRN-02242,2022-2023 (Training),31,18428,125738,48,151,3,Salaried,M,Chinese,17,1.7058,0.6495,1,0
TRN-02243,2022-2023 (Training),30,50673,144333,84,177,3,Salaried,M,Chinese,10,0.4069,0.6019,1,0
TRN-02244,2022-2023 (Training),35,32075,140546,60,222,1,Salaried,M,Chinese,23,0.8764,0.7489,1,0
TRN-02245,2022-2023 (Training),34,67030,96414,60,195,2,Self-Employed,F,Malay,16,0.2877,0.834,1,0
TRN-02246,2022-2023 (Training),46,44205,33390,48,87,1,Salaried,F,Indian,16,0.1888,0.99,1,0
TRN-02247,2022-2023 (Training),23,21676,87174,60,42,0,Salaried,F,Chinese,15,0.8043,0.7404,1,0
TRN-02248,2022-2023 (Training),56,27209,9787,12,16,1,Salaried,F,Chinese,26,0.3597,0.9182,1,0
TRN-02249,2022-2023 (Training),28,29786,48724,36,231,1,Salaried,F,Chinese,15,0.5453,0.7061,1,0
TRN-02250,2022-2023 (Training),42,109819,15663,36,210,3,Salaried,F,Chinese,23,0.0475,0.9231,1,0
TRN-02251,2022-2023 (Training),39,106505,138107,84,231,0,Salaried,M,Chinese,20,0.1852,0.99,1,0
TRN-02252,2022-2023 (Training),24,40667,105271,36,101,0,Self-Employed,M,Malay,4,0.8629,0.614,1,0
TRN-02253,2022-2023 (Training),63,102404,72388,24,182,1,Salaried,M,Other,27,0.3534,0.808,1,1
TRN-02254,2022-2023 (Training),60,44182,57335,12,161,0,Contract,F,Malay,22,1.2977,0.5013,1,1
TRN-02255,2022-2023 (Training),62,40295,48315,12,110,0,Salaried,F,Chinese,3,1.199,0.8521,1,0
TRN-02256,2022-2023 (Training),32,50729,109922,48,224,4,Salaried,F,Malay,14,0.5417,0.6255,1,1
TRN-02257,2022-2023 (Training),60,58156,51627,24,69,0,Salaried,F,Malay,10,0.4439,0.8856,1,0
TRN-02258,2022-2023 (Training),45,35127,144375,60,59,2,Contract,F,Chinese,6,0.822,0.6981,1,0
TRN-02259,2022-2023 (Training),67,49668,54334,84,178,0,Salaried,M,Indian,27,0.1563,0.9885,1,0
TRN-02260,2022-2023 (Training),40,78620,70700,12,227,3,Salaried,F,Chinese,11,0.8993,0.6433,1,1
TRN-02261,2022-2023 (Training),25,52982,44726,24,76,4,Contract,F,Chinese,4,0.4221,0.8845,1,0
TRN-02262,2022-2023 (Training),47,50295,35694,24,238,3,Salaried,F,Chinese,10,0.3548,0.726,1,0
TRN-02263,2022-2023 (Training),59,65940,68545,12,200,3,Salaried,M,Chinese,16,1.0395,0.8988,1,0
TRN-02264,2022-2023 (Training),63,73132,11033,48,34,2,Self-Employed,M,Chinese,24,0.0377,0.8112,1,0
TRN-02265,2022-2023 (Training),53,47213,67461,24,161,4,Self-Employed,M,Indian,21,0.7144,0.5841,1,1
TRN-02266,2022-2023 (Training),60,36882,7665,36,15,1,Self-Employed,M,Chinese,8,0.0693,0.8653,1,0
TRN-02267,2022-2023 (Training),66,54913,32025,24,209,0,Self-Employed,M,Chinese,9,0.2916,0.9087,1,0
TRN-02268,2022-2023 (Training),67,18837,82661,60,145,2,Salaried,F,Chinese,4,0.8776,0.8346,1,1
TRN-02269,2022-2023 (Training),57,43209,125473,12,37,2,Contract,M,Chinese,17,2.9039,0.7458,1,0
TRN-02270,2022-2023 (Training),61,11126,25998,60,170,1,Salaried,M,Chinese,10,0.4673,0.7648,1,0
TRN-02271,2022-2023 (Training),58,17935,66248,48,31,2,Salaried,M,Chinese,23,0.9234,0.8298,1,0
TRN-02272,2022-2023 (Training),54,16387,109493,84,6,1,Salaried,M,Malay,13,0.9545,0.6943,1,0
TRN-02273,2022-2023 (Training),57,91895,28057,36,214,1,Self-Employed,F,Chinese,23,0.1018,0.7997,1,0
TRN-02274,2022-2023 (Training),24,49433,84244,12,214,1,Self-Employed,M,Chinese,21,1.7042,0.6284,1,0
TRN-02275,2022-2023 (Training),30,22988,102031,24,45,2,Salaried,F,Malay,21,2.2192,0.8564,1,1
TRN-02276,2022-2023 (Training),29,65817,117713,36,188,1,Salaried,M,Chinese,17,0.5962,0.6357,1,1
TRN-02277,2022-2023 (Training),54,88715,110887,24,17,2,Salaried,F,Chinese,19,0.625,0.8312,1,1
TRN-02278,2022-2023 (Training),27,66508,72173,48,70,4,Unemployed,F,Other,17,0.2713,0.5826,1,0
TRN-02279,2022-2023 (Training),62,43773,43734,84,233,1,Salaried,F,Other,23,0.1427,0.99,1,0
TRN-02280,2022-2023 (Training),60,56358,67072,12,39,2,Salaried,M,Chinese,21,1.1901,0.5064,1,1
TRN-02281,2022-2023 (Training),25,84195,99194,48,87,2,Self-Employed,F,Chinese,4,0.2945,0.6673,1,0
TRN-02282,2022-2023 (Training),34,36991,144741,48,77,2,Contract,F,Chinese,23,0.9782,0.6095,1,1
TRN-02283,2022-2023 (Training),23,49907,118272,84,177,0,Self-Employed,M,Chinese,25,0.3385,0.7397,1,1
TRN-02284,2022-2023 (Training),26,42010,72902,48,4,0,Contract,M,Chinese,6,0.4338,0.6562,1,1
TRN-02285,2022-2023 (Training),65,18619,127247,48,237,1,Self-Employed,F,Chinese,14,1.7086,0.554,1,1
TRN-02286,2022-2023 (Training),48,84960,61959,24,181,4,Contract,M,Chinese,9,0.3646,0.6272,1,1
TRN-02287,2022-2023 (Training),53,168444,101623,60,85,1,Salaried,F,Chinese,6,0.1207,0.8552,1,0
TRN-02288,2022-2023 (Training),42,29019,136438,24,185,3,Salaried,F,Indian,10,2.3508,0.687,1,0
TRN-02289,2022-2023 (Training),29,87343,53415,84,21,3,Contract,M,Chinese,25,0.0874,0.892,1,1
TRN-02290,2022-2023 (Training),59,29578,129716,36,73,4,Salaried,M,Chinese,6,1.4619,0.756,1,1
TRN-02291,2022-2023 (Training),29,53086,126209,84,89,4,Contract,F,Chinese,9,0.3396,0.7311,1,0
TRN-02292,2022-2023 (Training),24,121152,14907,84,78,4,Salaried,F,Other,13,0.0176,0.7295,1,0
TRN-02293,2022-2023 (Training),65,35872,100825,84,165,0,Salaried,M,Other,16,0.4015,0.8031,1,1
TRN-02294,2022-2023 (Training),24,48590,37780,84,232,0,Salaried,F,Chinese,16,0.1111,0.8378,1,0
TRN-02295,2022-2023 (Training),43,16632,40085,48,233,3,Salaried,M,Chinese,19,0.6025,0.6886,1,0
TRN-02296,2022-2023 (Training),27,32908,25426,84,118,4,Salaried,F,Chinese,5,0.1104,0.8204,1,1
TRN-02297,2022-2023 (Training),23,15618,12485,36,176,2,Salaried,M,Chinese,11,0.2665,0.9789,1,0
TRN-02298,2022-2023 (Training),44,63418,54527,84,128,3,Contract,M,Chinese,21,0.1228,0.7722,1,0
TRN-02299,2022-2023 (Training),65,80739,129604,24,77,4,Contract,M,Chinese,15,0.8026,0.6172,1,1
TRN-02300,2022-2023 (Training),23,42916,96005,48,35,2,Salaried,M,Chinese,26,0.5593,0.667,1,0
TRN-02301,2022-2023 (Training),59,58193,63528,24,94,4,Salaried,M,Chinese,8,0.5458,0.6494,1,1
TRN-02302,2022-2023 (Training),38,40318,125631,48,27,1,Salaried,F,Chinese,15,0.779,0.8133,1,0
TRN-02303,2022-2023 (Training),56,76445,32799,24,97,2,Salaried,F,Chinese,11,0.2145,0.9106,1,0
TRN-02304,2022-2023 (Training),55,52980,143518,12,34,1,Salaried,F,Chinese,13,2.7089,0.7444,1,1
TRN-02305,2022-2023 (Training),44,14892,99817,60,187,0,Salaried,M,Malay,27,1.3405,0.6541,1,0
TRN-02306,2022-2023 (Training),51,86162,63260,60,230,3,Salaried,F,Chinese,23,0.1468,0.7773,1,0
TRN-02307,2022-2023 (Training),29,38803,17943,48,61,4,Self-Employed,F,Malay,2,0.1156,0.7829,1,0
TRN-02308,2022-2023 (Training),43,22874,146378,12,86,3,Salaried,M,Chinese,27,6.3993,0.6927,1,0
TRN-02309,2022-2023 (Training),65,37670,126401,36,173,4,Salaried,M,Chinese,2,1.1185,0.6926,1,1
TRN-02310,2022-2023 (Training),57,15658,32371,12,107,1,Salaried,M,Chinese,23,2.0674,0.7885,1,0
TRN-02311,2022-2023 (Training),26,23157,103746,48,210,2,Self-Employed,M,Chinese,26,1.12,0.6916,1,0
TRN-02312,2022-2023 (Training),34,53410,106248,12,124,2,Self-Employed,M,Chinese,12,1.9893,0.6955,1,0
TRN-02313,2022-2023 (Training),50,56163,140008,36,209,4,Self-Employed,F,Chinese,26,0.831,0.5874,1,0
TRN-02314,2022-2023 (Training),52,58915,30727,48,78,1,Self-Employed,F,Indian,20,0.1304,0.8005,1,0
TRN-02315,2022-2023 (Training),37,49115,119000,60,124,4,Salaried,M,Indian,22,0.4846,0.7322,1,1
TRN-02316,2022-2023 (Training),63,32347,68969,84,60,4,Salaried,F,Indian,9,0.3046,0.6811,1,1
TRN-02317,2022-2023 (Training),51,47444,73531,12,192,4,Self-Employed,M,Indian,26,1.5498,0.6232,1,0
TRN-02318,2022-2023 (Training),37,37709,44097,60,216,2,Self-Employed,F,Chinese,27,0.2339,0.847,1,0
TRN-02319,2022-2023 (Training),33,18481,55859,60,25,4,Salaried,F,Chinese,20,0.6045,0.6346,1,0
TRN-02320,2022-2023 (Training),38,30839,61790,24,162,2,Salaried,M,Indian,15,1.0018,0.6379,1,1
TRN-02321,2022-2023 (Training),37,83593,70696,36,56,0,Self-Employed,M,Malay,7,0.2819,0.9043,1,1
TRN-02322,2022-2023 (Training),33,127131,20648,84,206,1,Salaried,F,Chinese,25,0.0232,0.8268,1,0
TRN-02323,2022-2023 (Training),29,72458,66779,12,190,0,Salaried,F,Malay,14,0.9216,0.7366,1,0
TRN-02324,2022-2023 (Training),41,123774,111371,60,131,4,Salaried,F,Chinese,17,0.18,0.8849,1,0
TRN-02325,2022-2023 (Training),24,51597,41672,60,206,2,Salaried,M,Chinese,26,0.1615,0.8172,1,0
TRN-02326,2022-2023 (Training),37,139445,74109,36,41,1,Salaried,M,Chinese,27,0.1772,0.764,1,0
TRN-02327,2022-2023 (Training),51,168163,39593,84,229,3,Salaried,M,Chinese,2,0.0336,0.8825,1,0
TRN-02328,2022-2023 (Training),66,17325,149858,84,172,1,Self-Employed,M,Chinese,9,1.2357,0.5487,1,0
TRN-02329,2022-2023 (Training),44,55988,14815,60,166,1,Salaried,F,Indian,13,0.0529,0.964,1,0
TRN-02330,2022-2023 (Training),49,51629,149866,60,192,4,Self-Employed,F,Chinese,5,0.5805,0.598,1,0
TRN-02331,2022-2023 (Training),61,38007,26302,60,21,0,Self-Employed,F,Malay,4,0.1384,0.9818,1,0
TRN-02332,2022-2023 (Training),26,65850,90140,60,138,0,Salaried,F,Chinese,23,0.2738,0.9014,1,1
TRN-02333,2022-2023 (Training),41,50245,78356,24,237,3,Salaried,M,Chinese,21,0.7797,0.6528,1,0
TRN-02334,2022-2023 (Training),61,31531,54282,24,229,4,Self-Employed,F,Chinese,1,0.8608,0.6732,1,1
TRN-02335,2022-2023 (Training),65,48244,133451,84,164,1,Salaried,M,Indian,9,0.3952,0.846,1,0
TRN-02336,2022-2023 (Training),22,100987,126347,48,89,0,Salaried,M,Chinese,24,0.3128,0.7824,1,0
TRN-02337,2022-2023 (Training),51,54694,28814,12,178,0,Salaried,M,Chinese,16,0.5268,0.7946,1,0
TRN-02338,2022-2023 (Training),42,71408,86673,36,218,2,Salaried,F,Chinese,19,0.4046,0.7876,1,0
TRN-02339,2022-2023 (Training),41,41513,56940,48,57,1,Contract,M,Chinese,26,0.3429,0.9274,1,0
TRN-02340,2022-2023 (Training),27,64295,91796,24,204,4,Self-Employed,M,Chinese,3,0.7139,0.508,1,0
TRN-02341,2022-2023 (Training),43,23729,41476,24,6,0,Salaried,F,Chinese,3,0.874,0.7177,1,0
TRN-02342,2022-2023 (Training),39,36321,137841,24,135,4,Unemployed,M,Chinese,7,1.8975,0.403,0,1
TRN-02343,2022-2023 (Training),29,46092,47278,48,237,1,Salaried,M,Chinese,18,0.2564,0.8707,1,0
TRN-02344,2022-2023 (Training),60,22792,20634,24,50,1,Self-Employed,F,Chinese,25,0.4527,0.8738,1,0
TRN-02345,2022-2023 (Training),53,29788,131259,48,150,0,Contract,M,Malay,20,1.1016,0.605,1,0
TRN-02346,2022-2023 (Training),54,59152,147037,24,89,3,Self-Employed,F,Chinese,7,1.2429,0.5906,1,0
TRN-02347,2022-2023 (Training),37,52992,57196,60,107,4,Salaried,F,Chinese,24,0.2159,0.7684,1,0
TRN-02348,2022-2023 (Training),33,79524,103679,60,218,4,Self-Employed,M,Indian,16,0.2607,0.7671,1,0
TRN-02349,2022-2023 (Training),59,34190,135861,12,8,2,Salaried,M,Chinese,21,3.9737,0.7965,1,0
TRN-02350,2022-2023 (Training),55,50744,24420,24,173,1,Salaried,F,Chinese,24,0.2406,0.99,1,0
TRN-02351,2022-2023 (Training),35,32757,11218,12,37,1,Salaried,M,Chinese,4,0.3425,0.6798,1,0
TRN-02352,2022-2023 (Training),57,74882,129283,48,110,0,Self-Employed,M,Chinese,13,0.4316,0.7863,1,0
TRN-02353,2022-2023 (Training),54,100152,69057,12,12,0,Salaried,F,Chinese,10,0.6895,0.72,1,0
TRN-02354,2022-2023 (Training),44,65512,83609,24,6,0,Salaried,F,Chinese,2,0.6381,0.6041,1,0
TRN-02355,2022-2023 (Training),66,92662,147298,48,138,2,Salaried,F,Chinese,19,0.3974,0.772,1,0
TRN-02356,2022-2023 (Training),23,49986,128108,48,201,3,Salaried,F,Chinese,14,0.6407,0.6671,1,0
TRN-02357,2022-2023 (Training),62,79487,15046,60,224,0,Salaried,M,Chinese,6,0.0379,0.883,1,0
TRN-02358,2022-2023 (Training),42,51289,122462,48,230,0,Contract,M,Chinese,26,0.5969,0.6413,1,0
TRN-02359,2022-2023 (Training),23,26503,114345,48,177,0,Salaried,F,Chinese,13,1.0786,0.7657,1,0
TRN-02360,2022-2023 (Training),48,56842,42117,12,66,2,Salaried,M,Chinese,22,0.7409,0.8574,1,0
TRN-02361,2022-2023 (Training),30,26979,134980,84,40,4,Self-Employed,M,Chinese,12,0.7147,0.6017,1,1
TRN-02362,2022-2023 (Training),22,199481,141037,48,156,3,Self-Employed,F,Chinese,12,0.1768,0.7321,1,0
TRN-02363,2022-2023 (Training),32,40116,22373,36,164,4,Self-Employed,M,Chinese,23,0.1859,0.7895,1,1
TRN-02364,2022-2023 (Training),24,72187,50452,84,183,1,Self-Employed,M,Indian,12,0.0998,0.8914,1,0
TRN-02365,2022-2023 (Training),44,48657,11654,60,236,1,Salaried,F,Chinese,11,0.0479,0.9202,1,0
TRN-02366,2022-2023 (Training),47,23384,128319,60,207,0,Self-Employed,F,Malay,14,1.0975,0.6472,1,1
TRN-02367,2022-2023 (Training),25,15691,110646,48,15,4,Salaried,M,Chinese,4,1.7629,0.7406,1,0
TRN-02368,2022-2023 (Training),39,76834,31583,12,43,2,Self-Employed,F,Malay,13,0.4111,0.5851,1,1
TRN-02369,2022-2023 (Training),27,124194,99242,84,49,3,Contract,M,Chinese,8,0.1142,0.6158,1,0
TRN-02370,2022-2023 (Training),56,31543,142432,60,234,4,Self-Employed,M,Chinese,24,0.9031,0.6589,1,1
TRN-02371,2022-2023 (Training),43,18141,58968,60,198,4,Contract,M,Chinese,27,0.6501,0.6165,1,0
TRN-02372,2022-2023 (Training),64,40332,139815,36,206,3,Salaried,M,Indian,23,1.1555,0.6677,1,0
TRN-02373,2022-2023 (Training),36,27937,143231,48,229,4,Salaried,F,Chinese,3,1.2817,0.5378,1,0
TRN-02374,2022-2023 (Training),43,33183,136590,84,133,4,Contract,M,Chinese,14,0.588,0.5902,1,0
TRN-02375,2022-2023 (Training),58,70701,21652,60,17,3,Salaried,F,Malay,19,0.0612,0.8317,1,0
TRN-02376,2022-2023 (Training),63,47558,118114,60,146,2,Salaried,M,Chinese,18,0.4967,0.8752,1,0
TRN-02377,2022-2023 (Training),33,29800,107489,60,50,3,Self-Employed,F,Chinese,11,0.7214,0.7303,1,0
TRN-02378,2022-2023 (Training),63,69779,82001,60,193,0,Salaried,M,Chinese,13,0.235,0.8955,1,0
TRN-02379,2022-2023 (Training),59,73139,129269,12,2,0,Self-Employed,M,Chinese,23,1.7674,0.6039,1,1
TRN-02380,2022-2023 (Training),39,40045,81757,24,237,0,Contract,M,Chinese,6,1.0208,0.5882,1,0
TRN-02381,2022-2023 (Training),66,53249,29395,36,88,0,Salaried,F,Chinese,23,0.184,0.92,1,0
TRN-02382,2022-2023 (Training),56,66990,138407,12,227,1,Salaried,F,Chinese,18,2.0661,0.7271,1,0
TRN-02383,2022-2023 (Training),51,63301,106978,36,53,2,Salaried,F,Chinese,20,0.5633,0.6337,1,1
TRN-02384,2022-2023 (Training),45,50230,136572,60,48,1,Contract,F,Chinese,1,0.5438,0.7905,1,0
TRN-02385,2022-2023 (Training),63,115792,129541,36,27,4,Salaried,M,Chinese,2,0.3729,0.7259,1,1
TRN-02386,2022-2023 (Training),51,69536,13083,48,37,4,Salaried,M,Chinese,7,0.047,0.9155,1,0
TRN-02387,2022-2023 (Training),35,37406,111598,48,27,3,Self-Employed,M,Chinese,5,0.7459,0.5587,1,0
TRN-02388,2022-2023 (Training),27,37541,141615,24,31,0,Salaried,M,Chinese,26,1.8861,0.5551,1,0
TRN-02389,2022-2023 (Training),24,35071,101171,24,40,3,Salaried,F,Malay,19,1.4424,0.5759,1,0
TRN-02390,2022-2023 (Training),37,71630,125423,36,35,4,Self-Employed,F,Malay,2,0.5837,0.6631,1,0
TRN-02391,2022-2023 (Training),28,33737,11613,12,102,0,Unemployed,M,Malay,3,0.3442,0.5504,1,0
TRN-02392,2022-2023 (Training),35,37989,115033,12,35,2,Salaried,F,Chinese,20,3.0281,0.7888,1,0
TRN-02393,2022-2023 (Training),30,92486,81202,60,106,4,Salaried,M,Chinese,10,0.1756,0.806,1,0
TRN-02394,2022-2023 (Training),36,54993,90666,12,125,3,Salaried,M,Chinese,10,1.6487,0.6975,1,0
TRN-02395,2022-2023 (Training),42,100621,27068,24,86,3,Self-Employed,M,Indian,21,0.1345,0.76,1,0
TRN-02396,2022-2023 (Training),56,79129,54057,12,65,4,Salaried,M,Indian,8,0.6832,0.6362,1,0
TRN-02397,2022-2023 (Training),23,24197,23946,60,137,1,Unemployed,M,Chinese,9,0.1979,0.5908,1,0
TRN-02398,2022-2023 (Training),48,46107,90237,48,69,2,Salaried,M,Chinese,2,0.4893,0.8835,1,0
TRN-02399,2022-2023 (Training),23,88784,10769,12,199,4,Salaried,M,Chinese,3,0.1213,0.8006,1,0
TRN-02400,2022-2023 (Training),56,23545,66340,12,78,4,Salaried,M,Chinese,16,2.8176,0.5771,1,0
TRN-02401,2022-2023 (Training),39,63059,84199,24,236,3,Contract,M,Indian,4,0.6676,0.6876,1,1
TRN-02402,2022-2023 (Training),35,47880,109222,36,92,0,Salaried,M,Chinese,23,0.7604,0.6303,1,0
TRN-02403,2022-2023 (Training),41,17105,38434,48,190,0,Salaried,F,Chinese,6,0.5617,0.6812,1,0
TRN-02404,2022-2023 (Training),39,52669,27102,36,91,0,Salaried,F,Chinese,13,0.1715,0.8681,1,0
TRN-02405,2022-2023 (Training),31,29658,26536,60,21,3,Self-Employed,F,Chinese,6,0.1789,0.7905,1,0
TRN-02406,2022-2023 (Training),46,24328,109639,60,225,0,Salaried,F,Chinese,10,0.9013,0.7988,1,0
TRN-02407,2022-2023 (Training),23,49290,55775,36,19,4,Self-Employed,F,Chinese,23,0.3772,0.5643,1,0
TRN-02408,2022-2023 (Training),46,15390,36147,24,32,1,Salaried,M,Chinese,17,1.1744,0.6546,1,0
TRN-02409,2022-2023 (Training),54,32709,55526,84,142,1,Contract,F,Chinese,8,0.2425,0.99,1,1
TRN-02410,2022-2023 (Training),57,226546,109663,24,134,1,Contract,M,Other,9,0.242,0.8647,1,1
TRN-02411,2022-2023 (Training),52,72412,117180,84,215,0,Salaried,M,Chinese,2,0.2312,0.9756,1,0
TRN-02412,2022-2023 (Training),35,28886,129233,84,89,1,Unemployed,M,Chinese,17,0.6391,0.4587,1,0
TRN-02413,2022-2023 (Training),22,113834,28088,24,49,0,Salaried,M,Chinese,20,0.1234,0.99,1,0
TRN-02414,2022-2023 (Training),67,27031,73464,84,9,4,Self-Employed,M,Chinese,11,0.3883,0.4251,0,1
TRN-02415,2022-2023 (Training),37,35164,110921,84,78,4,Salaried,F,Malay,18,0.4506,0.7192,1,0
TRN-02416,2022-2023 (Training),67,24604,64998,84,36,3,Salaried,M,Chinese,22,0.3774,0.6844,1,0
TRN-02417,2022-2023 (Training),24,57162,45382,48,58,3,Salaried,F,Chinese,3,0.1985,0.7532,1,0
TRN-02418,2022-2023 (Training),56,111432,33184,60,87,2,Salaried,M,Chinese,9,0.0596,0.99,1,0
TRN-02419,2022-2023 (Training),62,26919,42739,84,202,4,Salaried,F,Chinese,8,0.2268,0.7845,1,0
TRN-02420,2022-2023 (Training),27,14238,132937,60,103,0,Self-Employed,F,Chinese,7,1.8674,0.6786,1,1
TRN-02421,2022-2023 (Training),46,94332,144461,60,62,2,Salaried,F,Chinese,27,0.3063,0.99,1,0
TRN-02422,2022-2023 (Training),34,124527,22352,48,20,4,Self-Employed,M,Chinese,7,0.0449,0.8732,1,1
TRN-02423,2022-2023 (Training),55,14808,131788,60,103,0,Self-Employed,F,Chinese,23,1.78,0.5862,1,1
TRN-02424,2022-2023 (Training),29,64604,122843,36,229,4,Self-Employed,M,Malay,21,0.6338,0.6679,1,1
TRN-02425,2022-2023 (Training),42,56156,36828,12,78,4,Self-Employed,F,Chinese,8,0.6558,0.6572,1,1
TRN-02426,2022-2023 (Training),55,30562,73040,48,206,0,Salaried,F,Chinese,20,0.5975,0.6656,1,1
TRN-02427,2022-2023 (Training),25,21234,99279,12,36,4,Salaried,M,Chinese,5,4.6755,0.5415,1,0
TRN-02428,2022-2023 (Training),46,88880,99430,36,44,4,Salaried,M,Chinese,3,0.3729,0.7105,1,1
TRN-02429,2022-2023 (Training),36,54581,120957,24,141,4,Contract,M,Chinese,19,1.1081,0.7267,1,0
TRN-02430,2022-2023 (Training),25,57105,22748,24,42,3,Salaried,F,Chinese,2,0.1992,0.99,1,0
TRN-02431,2022-2023 (Training),66,33756,93636,84,115,1,Self-Employed,F,Chinese,14,0.3963,0.6115,1,0
TRN-02432,2022-2023 (Training),33,30298,120158,24,84,4,Contract,M,Malay,21,1.9829,0.6446,1,0
TRN-02433,2022-2023 (Training),53,11237,15246,48,235,0,Contract,M,Chinese,2,0.3392,0.7668,1,0
TRN-02434,2022-2023 (Training),53,42752,64395,24,83,4,Salaried,M,Chinese,10,0.7531,0.837,1,0
TRN-02435,2022-2023 (Training),49,116226,55300,48,160,3,Salaried,M,Other,20,0.1189,0.8857,1,0
TRN-02436,2022-2023 (Training),34,28734,139158,48,2,3,Contract,F,Chinese,10,1.2107,0.5652,1,1
TRN-02437,2022-2023 (Training),52,19664,19860,12,103,4,Self-Employed,F,Chinese,17,1.01,0.6204,1,0
TRN-02438,2022-2023 (Training),35,63665,22013,24,86,2,Self-Employed,F,Chinese,2,0.1729,0.7232,1,1
TRN-02439,2022-2023 (Training),41,71114,143479,60,171,1,Self-Employed,F,Chinese,27,0.4035,0.7329,1,1
TRN-02440,2022-2023 (Training),39,34491,38542,24,110,0,Self-Employed,F,Chinese,1,0.5587,0.7223,1,0
TRN-02441,2022-2023 (Training),50,39764,29935,24,86,0,Salaried,F,Chinese,18,0.3764,0.8625,1,1
TRN-02442,2022-2023 (Training),27,57431,54079,24,90,0,Contract,F,Chinese,4,0.4708,0.7647,1,0
TRN-02443,2022-2023 (Training),53,44652,39111,84,34,0,Self-Employed,F,Chinese,1,0.1251,0.7338,1,0
TRN-02444,2022-2023 (Training),50,89328,61550,60,152,3,Salaried,F,Chinese,22,0.1378,0.8444,1,0
TRN-02445,2022-2023 (Training),64,211577,81955,60,95,1,Salaried,F,Other,17,0.0775,0.9446,1,0
TRN-02446,2022-2023 (Training),23,17579,45565,48,85,4,Contract,M,Chinese,3,0.648,0.5797,1,1
TRN-02447,2022-2023 (Training),44,102524,24283,60,135,4,Self-Employed,F,Indian,2,0.0474,0.6686,1,0
